symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
RAVN,Raven Industries Inc,23.26499939,FALSE,2009,,10-Oct,24-Dec,6,6,5,5,10-Oct,24-Dec,5.643587493,18-May,17-Jul,6,5,6,5,7-Oct,6-Dec,5.542793606,28-Sep,12-Nov,5,6,5,6,28-Sep,12-Nov,5.260493837,21-Aug,20-Sep,5,6,4,7,21-Aug,20-Sep,4.728477125,25-Oct,9-Nov,7,4,7,4,25-Oct,9-Nov,3.640474986
RAVE,Rave Restaurant Group Inc,0.837800026,FALSE,2009,,3-Jun,17-Aug,7,7,4,4,3-Jun,17-Aug,6.943460217,3-Jun,2-Aug,6,5,6,5,3-Jun,2-Aug,3.381170454,4-Jun,19-Jul,6,5,6,5,4-Jun,19-Jul,6.371992432,30-Dec,29-Jan,7,4,7,4,30-Dec,29-Jan,9.16406848,13-Jun,28-Jun,6,5,6,5,13-Jun,28-Jun,7.905573974
RTLLF,Rational AG,845.5,FALSE,2010,,11-Nov,25-Jan,8,8,2,2,11-Nov,25-Jan,4.659627841,8-Jan,8-Mar,7,3,7,3,8-Jan,8-Mar,5.304671319,8-Aug,22-Sep,6,4,6,4,8-Aug,22-Sep,6.384016262,24-Jun,24-Jul,5,5,5,5,24-Jun,24-Jul,2.67309223,25-Jun,10-Jul,1,9,1,9,25-Jun,10-Jul,2.476868448
REEMF,Rare Element Resources Ltd,0.574500024,FALSE,2009,,15-Dec,28-Feb,5,5,6,6,15-Dec,28-Feb,11.25053696,15-Dec,13-Feb,5,6,5,6,15-Dec,13-Feb,8.306224963,6-Aug,20-Sep,4,7,4,7,6-Aug,20-Sep,7.526364233,17-Jun,17-Jul,4,7,4,7,17-Jun,17-Jul,5.114536594,20-Dec,4-Jan,4,7,4,7,20-Dec,4-Jan,13.55755539
RRC,Range Resources Corp,6.78000021,FALSE,2009,,7-Feb,22-Apr,7,7,4,4,7-Feb,22-Apr,6.601462866,12-Feb,12-Apr,7,4,7,4,12-Feb,12-Apr,5.138574928,2-Mar,16-Apr,7,4,7,4,2-Mar,16-Apr,8.430869079,11-Mar,10-Apr,6,5,6,5,11-Mar,10-Apr,6.054765661,2-Oct,17-Oct,5,6,5,6,2-Oct,17-Oct,5.506423489
RANJY,Randstad NV,29.39999962,FALSE,2010,,20-Nov,3-Feb,7,7,3,3,20-Nov,3-Feb,8.820521057,9-Nov,8-Jan,7,3,7,3,9-Nov,8-Jan,4.521219361,12-Nov,27-Dec,7,3,7,3,12-Nov,27-Dec,3.662390606,3-Apr,3-May,6,4,6,4,14-Dec,13-Jan,4.740827143,18-Apr,3-May,7,3,7,3,18-Apr,3-May,4.217290192
RANJF,Randstad NV,60,FALSE,2010,,31-Aug,14-Nov,7,7,3,3,31-Aug,14-Nov,7.455627117,6-Feb,6-Apr,7,3,7,3,15-Sep,14-Nov,6.090958993,23-Jan,8-Mar,4,6,4,6,23-Jan,8-Mar,7.003179822,29-Jan,28-Feb,3,7,3,7,29-Jan,28-Feb,6.389141977,26-Mar,10-Apr,2,8,2,8,6-Feb,21-Feb,4.440678086
RWWI,Rand Worldwide Inc,12.5,FALSE,2009,,23-Mar,6-Jun,9,9,2,2,23-Mar,6-Jun,10.87133931,20-Mar,19-May,8,3,8,3,20-Mar,19-May,10.45374878,11-May,25-Jun,8,3,8,3,11-May,25-Jun,4.074572459,23-Jan,22-Feb,6,5,6,5,23-Jan,22-Feb,11.65295049,24-Jan,8-Feb,5,6,5,6,24-Jan,8-Feb,9.98102733
RAND,Rand Capital Corp,12.44999981,FALSE,2009,,14-Dec,27-Feb,7,7,4,4,14-Dec,27-Feb,5.739114891,9-Jan,9-Mar,6,5,6,5,9-Jan,9-Mar,5.585420373,22-Sep,6-Nov,5,6,5,6,22-Sep,6-Nov,4.800311141,24-Oct,23-Nov,6,5,6,5,24-Oct,23-Nov,2.046282305,17-Aug,1-Sep,4,7,4,7,17-Aug,1-Sep,3.161279992
RMSYF,Ramsay Health Care Ltd,47.72000122,FALSE,2010,,24-Dec,9-Mar,8,8,2,2,24-Dec,9-Mar,6.964261099,20-Sep,19-Nov,6,4,6,4,20-Sep,19-Nov,4.679612582,12-Dec,26-Jan,5,5,5,5,12-Dec,26-Jan,4.167809809,12-Dec,11-Jan,4,6,4,6,12-Dec,11-Jan,3.784707461,26-Aug,10-Sep,4,6,4,6,15-Oct,30-Oct,2.457503035
RMLRF,Ramelius Resources Ltd,1.350000024,FALSE,2009,,26-Nov,9-Feb,9,9,2,2,26-Nov,9-Feb,20.21707242,31-Dec,1-Mar,10,1,10,1,31-Dec,1-Mar,18.14596112,31-Dec,14-Feb,10,1,10,1,31-Dec,14-Feb,16.15598104,23-Dec,22-Jan,8,3,8,3,23-Dec,22-Jan,16.23230065,14-Mar,29-Mar,7,4,7,4,14-Mar,29-Mar,9.06941649
RMBS,Rambus Inc,15.55500031,FALSE,2009,,21-Oct,4-Jan,5,5,6,6,21-Oct,4-Jan,-2.981122635,20-Oct,19-Dec,6,5,6,5,20-Oct,19-Dec,-4.689881631,30-Oct,14-Dec,6,5,6,5,30-Oct,14-Dec,-3.95219438,20-Mar,19-Apr,7,4,7,4,20-Mar,19-Apr,5.074517077,5-Apr,20-Apr,5,6,5,6,5-Apr,20-Apr,3.186025591
RL,Ralph Lauren Corp,81.41000366,FALSE,2009,,25-Sep,9-Dec,6,6,5,5,25-Sep,9-Dec,7.322946447,1-Oct,30-Nov,5,6,5,6,1-Oct,30-Nov,8.025228743,7-Oct,21-Nov,5,6,5,6,7-Oct,21-Nov,5.793506118,12-Oct,11-Nov,5,6,5,6,12-Oct,11-Nov,6.771039608,3-Sep,18-Sep,6,5,6,5,3-Sep,18-Sep,4.843474741
RMNXF,Rainy Mountain Royalty Corp,0.079999998,FALSE,2010,,15-Dec,28-Feb,5,5,5,5,15-Dec,28-Feb,13.37121174,15-Dec,13-Feb,5,5,5,5,15-Dec,13-Feb,14.85389626,2-Jan,16-Feb,5,5,5,5,2-Jan,16-Feb,15.99025943,20-May,19-Jun,4,6,4,6,20-May,19-Jun,11.32034555,11-Jan,26-Jan,2,8,2,8,11-Jan,26-Jan,10.60606084
RAFLF,Raffles Medical Group Ltd,0.610000014,FALSE,2009,,23-May,6-Aug,6,6,5,5,23-May,6-Aug,4.793472429,26-May,25-Jul,7,4,7,4,26-May,25-Jul,4.763230593,10-Jan,24-Feb,8,3,8,3,10-Jan,24-Feb,4.994445477,6-Aug,5-Sep,4,7,4,7,16-Jun,16-Jul,3.863833892,14-Aug,29-Aug,3,8,3,8,17-Jun,2-Jul,2.576111376
RFLFF,Raffles Education Corp Ltd,0.109999999,FALSE,2009,,21-Mar,4-Jun,2,2,9,9,21-Mar,4-Jun,4.063937968,8-Sep,7-Nov,3,8,3,8,29-Dec,27-Feb,4.373062986,19-Sep,3-Nov,2,9,2,9,29-Dec,12-Feb,2.695643639,15-Dec,14-Jan,2,9,2,9,15-Dec,14-Jan,-1.792051753,13-Mar,28-Mar,1,10,1,10,13-Mar,28-Mar,4.011368174
RDWR,Radware Ltd,25.04000092,FALSE,2009,,27-Oct,10-Jan,7,7,4,4,27-Oct,10-Jan,11.07273797,25-Oct,24-Dec,7,4,7,4,25-Oct,24-Dec,10.62864546,24-Oct,8-Dec,7,4,7,4,24-Oct,8-Dec,9.546238365,10-Nov,10-Dec,5,6,5,6,10-Nov,10-Dec,4.754332891,13-Apr,28-Apr,10,1,10,1,13-Apr,28-Apr,3.577884543
RDNT,RadNet Inc,17.96999931,FALSE,2009,,27-Aug,10-Nov,9,9,2,2,27-Aug,10-Nov,9.207153119,9-Jan,9-Mar,8,3,8,3,9-Jan,9-Mar,-6.560157942,19-Mar,3-May,8,3,8,3,19-Mar,3-May,9.808927932,30-Mar,29-Apr,8,3,8,3,30-Mar,29-Apr,9.632529783,15-Jan,30-Jan,6,5,6,5,15-Jan,30-Jan,4.582236225
RDUFF,Radius Gold Inc,0.209999993,FALSE,2009,,2-Jul,15-Sep,4,4,7,7,2-Jul,15-Sep,13.51376148,11-Jul,9-Sep,6,5,6,5,11-Jul,9-Sep,17.62298129,27-Jul,10-Sep,6,5,6,5,27-Jul,10-Sep,15.08134973,13-Jul,12-Aug,5,6,5,6,13-Jul,12-Aug,11.33079545,19-Jun,4-Jul,4,7,4,7,19-Jun,4-Jul,7.614181203
RAIO,Radioio Inc,0.016000001,FALSE,2009,,2-Jul,15-Sep,5,5,6,6,2-Jul,15-Sep,23.65550112,2-Jul,31-Aug,5,6,5,6,2-Jul,31-Aug,31.0507657,2-Jul,16-Aug,6,5,6,5,2-Jul,16-Aug,22.09354001,30-Jun,30-Jul,6,5,6,5,30-Jun,30-Jul,31.59789358,15-Jul,30-Jul,4,7,4,7,15-Jul,30-Jul,25.37607908
RLGT,Radiant Logistics Inc,5.630000114,FALSE,2009,,10-Feb,25-Apr,6,6,5,5,10-Feb,25-Apr,12.82144942,9-Feb,9-Apr,6,5,6,5,9-Feb,9-Apr,10.37994995,9-Aug,23-Sep,5,6,5,6,9-Aug,23-Sep,7.102748885,22-Mar,21-Apr,5,6,5,6,22-Mar,21-Apr,11.44579572,27-May,11-Jun,5,6,5,6,27-May,11-Jun,4.373975317
RDN,Radian Group Inc,18.45999908,FALSE,2009,,6-Aug,20-Oct,6,6,5,5,6-Aug,20-Oct,10.54663889,20-Aug,19-Oct,7,4,6,5,20-Aug,19-Oct,9.415384195,6-Aug,20-Sep,6,5,6,5,6-Aug,20-Sep,9.880298266,21-Aug,20-Sep,6,5,6,5,20-Aug,19-Sep,9.508738567,6-Oct,21-Oct,7,4,7,4,6-Oct,21-Oct,5.765744283
RDCM,Radcom Ltd,8.670000076,FALSE,2009,,30-Jun,13-Sep,5,5,6,6,30-Jun,13-Sep,14.28067813,10-Jul,8-Sep,5,6,5,6,10-Jul,8-Sep,9.978804689,10-Aug,24-Sep,7,4,7,4,10-Aug,24-Sep,7.82093466,12-Aug,11-Sep,7,4,7,4,12-Aug,11-Sep,10.35195445,26-Jun,11-Jul,7,4,7,4,26-Jun,11-Jul,2.744424973
RADA,Rada Electronics Industries Ltd,7.590000153,FALSE,2009,,17-May,31-Jul,7,7,4,4,17-May,31-Jul,12.24289667,31-May,30-Jul,6,5,6,5,31-May,30-Jul,13.64881769,18-Jan,3-Mar,8,3,8,3,18-Jan,3-Mar,3.654370738,30-Jun,30-Jul,6,5,6,5,30-Jun,30-Jul,7.250227842,23-Jun,8-Jul,6,5,6,5,23-Jun,8-Jul,3.072606989
RRD,R.R.Donnelley & Sons Co,1.419999957,FALSE,2009,,21-Aug,4-Nov,5,5,6,6,21-Aug,4-Nov,8.398820593,6-Sep,5-Nov,5,6,5,6,6-Sep,5-Nov,8.019957394,4-Sep,19-Oct,5,6,4,7,4-Sep,19-Oct,7.006828737,1-Apr,1-May,4,7,4,7,27-Mar,26-Apr,4.767185434,8-Feb,23-Feb,4,7,4,7,8-Feb,23-Feb,2.950080703
