symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule_r_75,adj_up_end_schedule_r_75,adj_ups_r_75,adj_downs_r_75,close_ups_r_75,close_downs_r_75,close_up_start_schedule_r_75,close_up_end_schedule_r_75,close_up_percent_avg_r_75,adj_up_start_schedule_r_60,adj_up_end_schedule_r_60,adj_ups_r_60,adj_downs_r_60,close_ups_r_60,close_downs_r_60,close_up_start_schedule_r_60,close_up_end_schedule_r_60,close_up_percent_avg_r_60,adj_up_start_schedule_r_45,adj_up_end_schedule_r_45,adj_ups_r_45,adj_downs_r_45,close_ups_r_45,close_downs_r_45,close_up_start_schedule_r_45,close_up_end_schedule_r_45,close_up_percent_avg_r_45,adj_up_start_schedule_r_30,adj_up_end_schedule_r_30,adj_ups_r_30,adj_downs_r_30,close_ups_r_30,close_downs_r_30,close_up_start_schedule_r_30,close_up_end_schedule_r_30,close_up_percent_avg_r_30,adj_up_start_schedule_r_15,adj_up_end_schedule_r_15,adj_ups_r_15,adj_downs_r_15,close_ups_r_15,close_downs_r_15,close_up_start_schedule_r_15,close_up_end_schedule_r_15,close_up_percent_avg_r_15
OIBRQ,Oi SA,0.419999987,FALSE,2009,,27-Aug,10-Nov,5,5,6,6,27-Aug,10-Nov,2.328331831,19-Aug,18-Oct,6,5,6,5,20-Aug,19-Oct,8.055274062,26-Aug,10-Oct,6,5,6,5,26-Aug,10-Oct,9.01481554,21-Aug,20-Sep,7,4,7,4,21-Aug,20-Sep,10.55448141,26-Aug,10-Sep,8,3,8,3,26-Aug,10-Sep,9.031193299
OVBC,Ohio Valley Banc Corporation,22.36000061,FALSE,2009,,2-Oct,16-Dec,8,6,3,5,2-Oct,16-Dec,5.315304497,5-Nov,4-Jan,6,5,6,5,11-Nov,10-Jan,3.164479965,1-Nov,16-Dec,5,6,5,6,30-Oct,14-Dec,5.592738025,13-Nov,13-Dec,5,6,4,7,13-Nov,13-Dec,4.308519494,5-May,20-May,3,8,3,8,5-May,20-May,3.618189898
OART,Ohio Art Co,9.699999809,FALSE,2009,,6-Feb,21-Apr,7,7,4,4,6-Feb,21-Apr,9.829311489,6-Feb,6-Apr,5,6,4,7,6-Feb,6-Apr,10.07200371,10-Feb,26-Mar,7,4,5,6,10-Feb,26-Mar,11.92329838,26-Feb,27-Mar,4,7,3,8,26-Feb,27-Mar,10.69717917,5-Mar,20-Mar,5,6,4,7,5-Mar,20-Mar,5.027189105
OGE,OGE Energy Corp,33.27999878,FALSE,2009,,11-Jun,25-Aug,7,7,4,4,11-Jun,25-Aug,4.078973623,26-Aug,25-Oct,6,5,6,5,26-Aug,25-Oct,3.431207142,17-Jun,1-Aug,7,4,6,5,13-Sep,28-Oct,3.88750015,2-Apr,2-May,8,3,7,4,1-Apr,1-May,2.444147757,17-Apr,2-May,7,4,4,7,17-Apr,2-May,2.520942627
OFG,OFG Bancorp,17,FALSE,2009,,12-Nov,26-Jan,5,5,6,6,4-Nov,18-Jan,2.854140783,5-Nov,4-Jan,5,6,5,6,5-Nov,4-Jan,5.491362326,22-Mar,6-May,4,7,4,7,22-Mar,6-May,8.58212719,26-Jun,26-Jul,6,5,6,5,26-Jun,26-Jul,4.043774533,18-Apr,3-May,5,6,5,6,18-Apr,3-May,9.101518407
OPI,Office Properties Income Trust,22.71999931,FALSE,2009,,23-Dec,8-Mar,7,5,4,6,15-Dec,28-Feb,0.569641462,22-May,21-Jul,9,2,6,5,22-May,21-Jul,2.992790196,23-Mar,7-May,8,3,6,5,23-May,7-Jul,2.865665453,12-Mar,11-Apr,9,2,8,3,12-Mar,11-Apr,3.03384099,24-Mar,8-Apr,6,5,5,6,24-Mar,8-Apr,3.581384489
OERCF,Oesterreichische Post AG,35.70000076,FALSE,2009,,12-Mar,26-May,5,5,6,6,8-Jan,23-Mar,0.569762823,13-Mar,12-May,5,6,5,6,9-Sep,8-Nov,3.620591569,21-Apr,5-Jun,4,7,4,7,18-Feb,3-Apr,0.074246473,21-Apr,21-May,2,9,2,9,21-Apr,21-May,1.561097256,27-Apr,12-May,2,9,2,9,26-Apr,11-May,1.258660856
OMEX,Odyssey Marine Exploration Inc,6.619999886,FALSE,2009,,28-Dec,13-Mar,8,8,3,3,28-Dec,13-Mar,9.649963977,28-Nov,27-Jan,8,3,8,3,28-Nov,27-Jan,5.403947716,15-Dec,29-Jan,6,5,6,5,15-Dec,29-Jan,11.47227437,6-Jan,5-Feb,8,3,8,3,6-Jan,5-Feb,11.82408177,22-May,6-Jun,8,3,8,3,22-May,6-Jun,10.36544587
OCN,Ocwen Financial Corp,24.18000031,FALSE,2009,,7-Aug,21-Oct,6,6,5,5,7-Aug,21-Oct,15.76242679,7-Aug,6-Oct,6,5,6,5,7-Aug,6-Oct,13.64594041,31-Jul,14-Sep,6,5,6,5,31-Jul,14-Sep,8.796521616,23-Aug,22-Sep,4,7,4,7,23-Aug,22-Sep,8.339326743,22-May,6-Jun,6,5,6,5,22-May,6-Jun,9.071413309
OCUP,Ocuphire Pharma Inc,5.519999981,FALSE,2009,,9-Nov,23-Jan,7,7,4,4,9-Nov,23-Jan,5.571888443,29-Dec,27-Feb,9,2,9,2,29-Dec,27-Feb,12.57143972,4-Jan,18-Feb,8,3,8,3,4-Jan,18-Feb,14.51603352,19-Jan,18-Feb,7,4,7,4,19-Jan,18-Feb,11.10454646,31-Dec,15-Jan,10,1,10,1,31-Dec,15-Jan,10.11160587
NKWFF,Oceanic Wind Energy Inc,0.109999999,FALSE,2010,,22-Aug,5-Nov,3,3,7,7,22-Aug,5-Nov,18.06769064,22-Jul,20-Sep,3,7,3,7,22-Jul,20-Sep,16.5676724,7-Aug,21-Sep,1,9,1,9,7-Aug,21-Sep,20.09220438,21-Aug,20-Sep,3,7,3,7,21-Aug,20-Sep,20.83895738,26-Dec,10-Jan,2,8,2,8,26-Dec,10-Jan,7.673453382
FEOVF,Oceanic Iron Ore Corp,0.140000001,FALSE,2009,,19-Dec,4-Mar,7,7,4,4,19-Dec,4-Mar,9.372994566,19-Dec,17-Feb,5,6,5,6,19-Dec,17-Feb,4.977585308,15-Sep,30-Oct,5,6,5,6,15-Sep,30-Oct,11.49648051,16-Sep,16-Oct,5,6,5,6,16-Sep,16-Oct,13.19061137,7-Oct,22-Oct,3,8,3,8,7-Oct,22-Oct,2.022265697
OCFC,OceanFirst Financial Corp,16.20999908,FALSE,2009,,7-Apr,21-Jun,8,8,3,3,12-Nov,26-Jan,3.865423396,21-Oct,20-Dec,5,6,5,6,4-Nov,3-Jan,5.461356708,4-Nov,19-Dec,5,6,5,6,10-Nov,25-Dec,4.790012677,1-Nov,1-Dec,6,5,6,5,1-Nov,1-Dec,3.592680801,16-Apr,1-May,5,6,5,6,16-Apr,1-May,3.064266132
OII,Oceaneering International Inc,6.329999924,FALSE,2009,,30-Jan,14-Apr,5,5,6,6,30-Jan,14-Apr,-12.55242302,9-Feb,9-Apr,6,5,6,5,10-Feb,10-Apr,-13.52892389,13-Mar,27-Apr,4,7,4,7,13-Mar,27-Apr,10.54321915,7-Mar,6-Apr,4,7,4,7,7-Mar,6-Apr,5.793260752,18-Apr,3-May,6,5,6,5,18-Apr,3-May,7.426277792
OCANF,OceanaGold Corp,1.320000052,FALSE,2009,,9-Dec,22-Feb,5,5,6,6,9-Dec,22-Feb,10.65398755,24-May,23-Jul,6,5,6,5,24-May,23-Jul,9.573250752,23-May,7-Jul,6,5,6,5,23-May,7-Jul,4.037278892,23-May,22-Jun,7,4,7,4,23-May,22-Jun,9.439021046,23-May,7-Jun,6,5,6,5,23-May,7-Jun,6.95308947
OPTT,Ocean Power Technologies Inc,1.889999986,FALSE,2009,,1-Aug,15-Oct,4,4,7,7,1-Aug,15-Oct,-3.910665879,19-Aug,18-Oct,3,8,3,8,19-Aug,18-Oct,-17.4839931,27-Aug,11-Oct,2,9,2,9,27-Aug,11-Oct,0.732621036,22-Aug,21-Sep,5,6,5,6,22-Aug,21-Sep,-3.472015582,1-Jul,16-Jul,6,5,6,5,1-Jul,16-Jul,5.05065353
OBCI,Ocean Bio-Chem Inc,12.97999954,FALSE,2009,,16-Jan,31-Mar,9,9,2,2,16-Jan,31-Mar,14.89578536,6-May,5-Jul,9,2,9,2,6-May,5-Jul,12.39477012,13-Feb,29-Mar,7,4,7,4,13-Feb,29-Mar,12.68167098,1-Mar,31-Mar,9,2,9,2,1-Mar,31-Mar,9.018556613,15-Mar,30-Mar,7,4,7,4,15-Mar,30-Mar,9.459085832
OXY,Occidental Petroleum Corp,12.86999989,FALSE,2009,,7-Dec,20-Feb,7,7,4,4,7-Dec,20-Feb,4.491266371,21-Apr,20-Jun,6,5,6,5,8-Dec,6-Feb,4.185008896,9-May,23-Jun,5,6,5,6,25-Mar,9-May,4.860080999,8-Dec,7-Jan,4,7,4,7,8-Dec,7-Jan,4.085180188,14-Dec,29-Dec,4,7,4,7,14-Dec,29-Dec,4.057951355
OCBG,OC Beverages Inc,0.00935,FALSE,2010,,11-Sep,25-Nov,2,2,8,8,11-Sep,25-Nov,18.63937088,26-Sep,25-Nov,3,7,3,7,26-Sep,25-Nov,12.95237883,11-Oct,25-Nov,1,9,1,9,11-Oct,25-Nov,18.77189596,26-Oct,25-Nov,3,7,3,7,26-Oct,25-Nov,15.05213957,2-Nov,17-Nov,2,8,2,8,2-Nov,17-Nov,19.08007547
OBELF,Obsidian Energy Ltd,0.319999993,FALSE,2009,,14-Jan,29-Mar,4,4,7,7,8-Nov,22-Jan,1.285852161,12-Nov,11-Jan,5,6,5,6,12-Nov,11-Jan,0.78854643,27-Nov,11-Jan,4,7,3,8,27-Nov,11-Jan,-4.080466649,10-Dec,9-Jan,5,6,5,6,9-Dec,8-Jan,0.824069945,13-Mar,28-Mar,6,5,6,5,13-Mar,28-Mar,2.847720357
OBLG,Oblong Inc,3.470000029,FALSE,2009,,27-Aug,10-Nov,5,5,6,6,27-Aug,10-Nov,12.82342659,8-Sep,7-Nov,4,7,4,7,8-Sep,7-Nov,12.92109304,1-Oct,15-Nov,5,6,5,6,1-Oct,15-Nov,8.401640897,13-Oct,12-Nov,6,5,6,5,13-Oct,12-Nov,9.971265034,14-Oct,29-Oct,3,8,3,8,14-Oct,29-Oct,9.096943131
OBYCF,Obayashi Corp,8.168999672,FALSE,2009,,18-Jul,1-Oct,4,4,7,7,3-Jun,17-Aug,3.753878211,8-Aug,7-Oct,4,7,4,7,2-Jun,1-Aug,5.176925448,17-Aug,1-Oct,4,7,4,7,9-Dec,23-Jan,5.564787067,1-Sep,1-Oct,3,8,3,8,9-Dec,8-Jan,2.949422789,16-Sep,1-Oct,3,8,3,8,11-Dec,26-Dec,3.023118113
OCSL,Oaktree Specialty Lending Corp,5.190000057,FALSE,2009,,3-Jul,16-Sep,6,6,5,5,6-May,20-Jul,4.183553466,12-Dec,10-Feb,6,5,6,5,8-Dec,6-Feb,2.593205362,18-Mar,2-May,5,6,5,6,15-Dec,29-Jan,3.642433247,13-Dec,12-Jan,9,2,8,3,13-Dec,12-Jan,3.501937297,17-Apr,2-May,8,3,8,3,17-Apr,2-May,1.938605712
OVLY,Oak Valley Bancorp,17.37000084,FALSE,2009,,16-Sep,30-Nov,6,6,5,5,16-Sep,30-Nov,8.790044499,6-Nov,5-Jan,6,5,6,5,6-Nov,5-Jan,10.32992928,17-Sep,1-Nov,5,6,5,6,17-Sep,1-Nov,4.676215868,8-Nov,8-Dec,8,3,8,3,8-Nov,8-Dec,5.983423554,17-Mar,1-Apr,7,4,6,5,17-Mar,1-Apr,3.080328185
OTED,Oak Tree Educational Partners Inc,0.100000001,FALSE,2010,,3-Feb,18-Apr,2,2,8,8,3-Feb,18-Apr,6.670601683,18-Feb,18-Apr,2,8,2,8,18-Feb,18-Apr,5.844155402,14-Dec,28-Jan,1,9,1,9,14-Dec,28-Jan,3.488783953,17-Dec,16-Jan,2,8,2,8,17-Dec,16-Jan,5.034238162,28-Sep,13-Oct,1,9,1,9,28-Sep,13-Oct,3.364308928
BKOR,Oak Ridge Financial Services Inc,11.81000042,FALSE,2009,,4-Apr,18-Jun,7,7,4,4,4-Apr,18-Jun,6.790724973,5-Oct,4-Dec,9,2,8,3,5-Oct,4-Dec,9.903589278,8-Oct,22-Nov,9,2,9,2,8-Oct,22-Nov,8.921016632,4-Nov,4-Dec,7,4,7,4,4-Nov,4-Dec,9.359976762,8-Nov,23-Nov,6,5,6,5,8-Nov,23-Nov,6.039547711
OIIM,O2Micro International Ltd,6.900000095,FALSE,2009,,26-Dec,11-Mar,9,9,2,2,26-Dec,11-Mar,9.710097413,28-Dec,26-Feb,9,2,9,2,28-Dec,26-Feb,8.3829065,24-Jan,9-Mar,8,3,8,3,24-Jan,9-Mar,6.182367553,20-Jan,19-Feb,6,5,6,5,20-Jan,19-Feb,6.872489972,26-Dec,10-Jan,7,4,7,4,26-Dec,10-Jan,7.173563899
OTOW,O2 Secure Wireless Inc,0.0087,FALSE,2009,,24-Dec,9-Mar,6,6,5,5,24-Dec,9-Mar,-58.93509071,7-Nov,6-Jan,3,8,3,8,7-Nov,6-Jan,-4.436691965,24-Dec,7-Feb,5,6,5,6,24-Dec,7-Feb,-23.92080933,8-Nov,8-Dec,5,6,5,6,8-Nov,8-Dec,20.11934094,6-Mar,21-Mar,2,9,2,9,6-Mar,21-Mar,20.32107754
TFAOF,O2 Czech Republic AS,10.25,FALSE,2009,,28-Feb,13-May,4,4,7,7,9-Jul,22-Sep,7.89347371,8-Mar,7-May,2,9,2,9,16-Jul,14-Sep,7.437660135,24-Mar,8-May,3,8,3,8,8-Aug,22-Sep,6.862427091,23-Aug,22-Sep,2,9,2,9,23-Aug,22-Sep,7.046945502,23-Oct,7-Nov,1,10,1,10,30-Aug,14-Sep,6.685924305
OI,O-I Glass Inc,12.07999992,FALSE,2009,,29-Oct,12-Jan,5,5,6,6,29-Oct,12-Jan,5.318410091,7-Mar,6-May,5,6,5,6,7-Mar,6-May,8.362908867,14-Mar,28-Apr,5,6,5,6,14-Mar,28-Apr,6.014064033,19-Aug,18-Sep,7,4,7,4,19-Aug,18-Sep,5.947527909,3-Sep,18-Sep,6,5,6,5,3-Sep,18-Sep,5.651130034
ORLY,O'Reilly Automotive Inc,454.5299988,FALSE,2009,,4-Oct,18-Dec,7,7,4,4,4-Oct,18-Dec,7.164561889,11-Oct,10-Dec,7,4,7,4,11-Oct,10-Dec,7.631271039,16-Mar,30-Apr,6,5,6,5,16-Mar,30-Apr,6.208209326,2-Nov,2-Dec,5,6,5,6,2-Nov,2-Dec,3.696730424,15-Apr,30-Apr,5,6,5,6,15-Apr,30-Apr,4.523757941
OTMN,O T Mining Corp,0.039999999,FALSE,2009,,22-Jun,5-Sep,4,4,7,7,22-Jun,5-Sep,22.25013955,15-Sep,14-Nov,4,7,4,7,15-Sep,14-Nov,19.98291537,4-Oct,18-Nov,4,7,4,7,4-Oct,18-Nov,17.59382961,21-Oct,20-Nov,5,6,5,6,21-Oct,20-Nov,20.0923917,17-Sep,2-Oct,3,8,3,8,17-Sep,2-Oct,15.94070851
