,symbol,company,price,ignore,start_yr,ignore_error,adj_up_start_schedule,adj_up_end_schedule,adj_ups,adj_downs
1192,POTTF,Buddy Technologies Ltd,0.04699999839067459,True,2012.0,,,,,
1193,BDWBF,Budweiser Brewing Co APAC Ltd,3.200000047683716,True,2019.0,,,,,
1194,BDWBY,Budweiser Brewing Co APAC Ltd,15.069999694824219,True,2020.0,,,,,
1195,BVN,Buenaventura Mining Co Inc,11.319999694824219,False,2009.0,,07-11,09-24,6.0,6.0
1196,BWLD,Buffalo Wild Wings Inc,$156.95 ,True,,'Date',,,,
1197,BIIAF,Buhler Industries Inc,2.049999952316284,False,2010.0,,06-29,09-12,1.0,10.0
1198,BBW,Build-A-Bear Workshop Inc,4.534999847412109,False,2009.0,,11-07,01-21,6.0,6.0
1199,BABL,Buildablock Corp,0.00570000009611249,False,2009.0,,03-20,06-03,2.0,10.0
1200,BLDR,Builders FirstSource Inc,34.790000915527344,False,2009.0,,10-31,01-14,6.0,6.0
1201,BULIF,Bulgari SpA,$15.79 ,True,,'Date',,,,
1202,BFGC,Bullfrog Gold Corp,0.22699999809265137,True,2011.0,,,,,
1203,TTEXF,Bullion Gold Resources Corp,0.05999999865889549,True,2013.0,,,,,
1204,BRDBF,Bumi Armada Bhd,0.15000000596046448,True,2014.0,,,,,
1205,PBMRY,Bumi Resources Tbk,0.6800000071525574,False,2010.0,,11-24,02-07,5.0,6.0
1206,BUGDF,Bumrungrad Hospital PCL,3.319999933242798,False,2010.0,,06-21,09-04,6.0,5.0
1207,BUHPF,Bumrungrad Hospital PCL,2.9200000762939453,False,2010.0,,07-20,10-03,9.0,2.0
1208,BUHPY,Bumrungrad Hospital PCL,59.67829895019531,True,2015.0,,,,,
1209,BG,Bunge Ltd,58.93000030517578,False,2009.0,,10-07,12-21,5.0,7.0
1210,BHLL,Bunker Hill Mining Corp,0.3781999945640564,False,2010.0,,08-26,11-09,6.0,5.0
1211,BZLFF,Bunzl PLC,33.54999923706055,False,2010.0,,03-22,06-05,8.0,3.0
1212,BZLFY,Bunzl PLC,32.39500045776367,False,2009.0,,03-31,06-14,10.0,2.0
1213,BBRYF,Burberry Group PLC,21.399999618530273,False,2010.0,,12-08,02-21,8.0,3.0
1214,BURBY,Burberry Group PLC,21.325000762939453,False,2009.0,,12-04,02-17,8.0,4.0
1215,BCKDY,Burckhardt Compression Holding AG,$15.50 ,True,,No data fetched for symbol BCKDY using YahooDailyReader,,,,
1216,BUROF,Burcon NutraScience Corp,1.7000000476837158,False,2010.0,,12-21,03-06,5.0,6.0
1217,BVRDF,Bureau Veritas SA,25.264999389648438,False,2010.0,,04-10,06-24,4.0,7.0
1218,BRFRY,Burford Capital Ltd,9.0,True,2017.0,,,,,
1219,BUR,Burford Capital Ltd,9.90999984741211,True,2020.0,,,,,
1220,BFWWF,Burger Fuel Group Ltd,0.23999999463558197,True,2013.0,,,,,
1221,BTAQU,Burgundy Technology Acquisition Corp,10.0,True,2020.0,,,,,
1222,BTAQ,Burgundy Technology Acquisition Corp,9.739999771118164,True,2020.0,,,,,
1223,BHRB,Burke & Herbert Bank & Trust Co,1676.0,False,2009.0,,03-22,06-05,8.0,4.0
1224,BURL,Burlington Stores Inc,226.0,True,2013.0,,,,,
1225,BURCA,Burnham Holdings Inc,12.649999618530273,False,2009.0,,12-10,02-23,9.0,3.0
1226,BURCB,Burnham Holdings Inc,$14.31 ,True,,No data fetched for symbol BURCB using YahooDailyReader,,,,
1227,BNR,Burning Rock Biotech Ltd,28.2549991607666,True,2020.0,,,,,
1228,BSMAF,Bursa Malaysia Bhd,$1.84 ,True,,No data fetched for symbol BSMAF using YahooDailyReader,,,,
1229,BRNGF,Buru Energy Ltd,0.07000000029802322,True,2011.0,,,,,
1230,BZYR,Burzynski Research Institute Inc,0.029999999329447746,False,2009.0,,08-07,10-21,4.0,8.0
1231,CGLD,Buscar Co,0.08500000089406967,True,2013.0,,,,,
1232,BSHVF,Bushveld Minerals Ltd,0.22499999403953552,True,2017.0,,,,,
1233,BDVC,Business Development Corp Of America,$0.01 ,True,,'Date',,,,
1234,BFST,Business First Bancshares Inc,19.3700008392334,True,2018.0,,,,,
1235,BMSV,Business Marketing Services Inc,$0.05 ,True,,'Date',,,,
1236,BZWR,Business Warrior Corp,0.01889999955892563,True,2020.0,,,,,
1237,BUKS,Butler National Corp,0.5400000214576721,False,2009.0,,05-25,08-08,4.0,8.0
1238,BZZFF,Buzzi Unicem SpA,16.149999618530273,True,2014.0,,,,,
1239,BZZUF,Buzzi Unicem SpA,22.950000762939453,True,2013.0,,,,,
1240,BZZUY,Buzzi Unicem SpA,12.270000457763672,False,2010.0,,04-26,07-10,7.0,4.0
1241,BVFL,Bv Financial Inc,17.75,False,2009.0,,09-22,12-06,7.0,5.0
1242,BWLLF,BW LPG Ltd,5.099999904632568,True,2014.0,,,,,
1243,BWLLY,BW LPG Ltd,4.119999885559082,True,2016.0,,,,,
1244,BGSWF,BW Offshore Ltd,$3.55 ,True,,No data fetched for symbol BGSWF using YahooDailyReader,,,,
1245,PYGMF,bwin.party digital entertainment PLC,$1.75 ,True,,No data fetched for symbol PYGMF using YahooDailyReader,,,,
1246,BWXXF,BWX Ltd,4.489999771118164,True,2018.0,,,,,
1247,BWXT,BWX Technologies Inc,56.369998931884766,False,2010.0,,12-12,02-25,7.0,4.0
1248,BYDDF,BYD Co Ltd,23.3799991607666,False,2009.0,,08-28,11-11,9.0,3.0
1249,BYDDY,BYD Co Ltd,46.689998626708984,False,2009.0,,08-28,11-11,9.0,3.0
1250,BYDIF,BYD Electronic (International) Co Ltd,4.579999923706055,False,2010.0,,08-18,11-01,6.0,5.0
1251,BY,Byline Bancorp Inc,14.819999694824219,True,2017.0,,,,,
1252,BYLG,Bylog Group Corp,0.75,True,2018.0,,,,,
1253,BYTRF,Byotrol PLC,0.019999999552965164,False,2009.0,,05-30,08-13,2.0,9.0
1254,BYRN,Byrna Technologies Inc,1.409999966621399,False,2009.0,,03-31,06-14,5.0,7.0
1255,BYROF,Byron Energy Ltd,0.08500000089406967,True,2014.0,,,,,
1256,BYZN,Byzen Digital Inc,0.07999999821186066,True,2012.0,,,,,
